"MOLECULE","Prediction"
"ACT1_M_143251",1.3583
"ACT1_M_143252",0.924505
"ACT1_M_143253",0.756254
"ACT1_M_143254",0.242866
"ACT1_M_143257",-0.255158
"ACT1_M_143258",1.20713
"ACT1_M_143260",-0.266402
"ACT1_M_143261",-0.2664
"ACT1_M_143262",-1.62192
"ACT1_M_143265",0.506867
"ACT1_M_143266",-1.18298
"ACT1_M_143269",-2.83877
"ACT1_M_143273",-2.21569
"ACT1_M_143274",0.111293
"ACT1_M_143275",-1.41817
"ACT1_M_143278",1.86226
"ACT1_M_143279",0.958784
"ACT1_M_143280",2.69552
"ACT1_M_143281",14.5517
"ACT1_M_143282",13.2781
"ACT1_M_143283",7.79804
"ACT1_M_143285",13.2647
"ACT1_M_143286",14.5517
"ACT1_M_143287",-0.44576
"ACT1_M_143288",-2.11643
"ACT1_M_143290",-2.93609
"ACT1_M_143291",-1.72507
"ACT1_M_143294",-2.96964
"ACT1_M_143295",-2.59615
"ACT1_M_143296",-2.11227
"ACT1_M_143297",-2.22649
"ACT1_M_143298",1.78529
"ACT1_M_143300",1.94985
"ACT1_M_143302",-0.717663
"ACT1_M_143308",-1.27298
"ACT1_M_143309",3.00064
"ACT1_M_143310",-0.642034
"ACT1_M_143311",-2.08612
"ACT1_M_143312",-2.13135
"ACT1_M_143313",0.673997
"ACT1_M_143314",-1.27297
"ACT1_M_143315",-1.27297
"ACT1_M_143316",0.210557
"ACT1_M_143317",-2.07117
"ACT1_M_143318",-1.28854
"ACT1_M_143319",-1.08558
"ACT1_M_143320",-2.49168
"ACT1_M_143321",-2.76569
"ACT1_M_143322",-0.918534
"ACT1_M_143323",-0.85884
"ACT1_M_143324",-1.11625
"ACT1_M_143325",-0.70469
"ACT1_M_143330",-2.59314
"ACT1_M_143331",-0.260716
"ACT1_M_143333",-0.74129
"ACT1_M_143336",3.11996
"ACT1_M_143338",-2.39784
"ACT1_M_143341",-2.89245
"ACT1_M_143345",3.82712
"ACT1_M_143346",4.44442
"ACT1_M_143347",1.09167
"ACT1_M_143348",-1.87781
"ACT1_M_143350",-0.231414
"ACT1_M_143351",-1.46404
"ACT1_M_143352",3.47018
"ACT1_M_143353",-0.0265447
"ACT1_M_143354",0.170599
"ACT1_M_143355",2.063
"ACT1_M_143358",0.180732
"ACT1_M_143362",1.50353
"ACT1_M_143364",2.18665
"ACT1_M_143365",1.8703
"ACT1_M_143367",-2.03764
"ACT1_M_143371",-2.4609
"ACT1_M_143372",2.45733
"ACT1_M_143373",1.56718
"ACT1_M_143375",2.49179
"ACT1_M_143379",2.52577
"ACT1_M_143381",1.92591
"ACT1_M_143385",0.122388
"ACT1_M_143387",0.820065
"ACT1_M_143391",1.67133
"ACT1_M_143392",1.6101
"ACT1_M_143394",1.4566
"ACT1_M_143396",-2.60987
"ACT1_M_143398",-2.84772
"ACT1_M_143399",-2.46741
"ACT1_M_143400",-2.66468
"ACT1_M_143403",2.81787
"ACT1_M_143409",1.88551
"ACT1_M_143411",-2.68206
"ACT1_M_143415",0.907871
"ACT1_M_143416",0.0730381
"ACT1_M_143421",2.78342
"ACT1_M_143423",3.21539
"ACT1_M_143428",4.85853
"ACT1_M_143430",1.50585
"ACT1_M_143431",0.623389
"ACT1_M_143433",-0.511808
"ACT1_M_143435",-1.28181
"ACT1_M_143437",-1.56183
"ACT1_M_143438",-0.801721
"ACT1_M_143439",0.941602
"ACT1_M_143440",0.0903448
"ACT1_M_143441",-1.67976
"ACT1_M_143442",-2.34318
"ACT1_M_143443",-2.72656
"ACT1_M_143447",-0.523541
"ACT1_M_143448",1.94988
"ACT1_M_143449",0.169974
"ACT1_M_143450",5.55636
"ACT1_M_143455",0.28824
"ACT1_M_143465",2.35203
"ACT1_M_143466",2.46987
"ACT1_M_143468",-1.26392
"ACT1_M_143473",-1.6904
"ACT1_M_143474",-1.88004
"ACT1_M_143475",-1.07872
"ACT1_M_143476",2.71576
"ACT1_M_143477",-2.71716
"ACT1_M_143478",2.37175
"ACT1_M_143482",1.42276
"ACT1_M_143484",1.78245
"ACT1_M_143498",2.16905
"ACT1_M_143499",2.65571
"ACT1_M_143505",2.45407
"ACT1_M_143513",-2.80541
"ACT1_M_143514",-1.61064
"ACT1_M_143516",-1.75597
"ACT1_M_143517",0.319812
"ACT1_M_143518",-1.75937
"ACT1_M_143521",-2.97545
"ACT1_M_143522",-2.66585
"ACT1_M_143524",-2.96855
"ACT1_M_143525",-1.83933
"ACT1_M_143527",-1.54596
"ACT1_M_143528",-1.02288
"ACT1_M_143530",-2.14893
"ACT1_M_143531",-2.63604
"ACT1_M_143533",-1.12788
"ACT1_M_143538",1.90675
"ACT1_M_143541",-0.783767
"ACT1_M_143542",1.95746
"ACT1_M_143547",1.80327
"ACT1_M_143550",-2.93368
"ACT1_M_143551",-2.13683
"ACT1_M_143552",0.488923
"ACT1_M_143553",3.79739
"ACT1_M_143554",0.529487
"ACT1_M_143555",3.53405
"ACT1_M_143556",0.182157
"ACT1_M_143557",0.903147
"ACT1_M_143558",0.112908
"ACT1_M_143559",-2.4882
"ACT1_M_143563",3.97741
"ACT1_M_143564",-1.38794
"ACT1_M_143567",-2.82529
"ACT1_M_143570",-2.20162
"ACT1_M_143571",-2.76827
"ACT1_M_143573",2.74126
"ACT1_M_143575",-1.19495
"ACT1_M_143583",-0.508875
"ACT1_M_143586",-2.65781
"ACT1_M_143588",-2.42668
"ACT1_M_143589",-2.42668
"ACT1_M_143590",-0.323611
"ACT1_M_143595",0.558797
"ACT1_M_143598",4.48514
"ACT1_M_143616",-1.8659
"ACT1_M_143618",5.44293
"ACT1_M_143626",6.42277
"ACT1_M_143628",5.33996
"ACT1_M_143629",0.973511
"ACT1_M_143631",0.298549
"ACT1_M_143632",-2.28897
"ACT1_M_143633",-1.13177
"ACT1_M_143634",-0.902383
"ACT1_M_143636",6.44408
"ACT1_M_143638",8.22639
"ACT1_M_143640",-0.535185
"ACT1_M_143645",-0.991426
"ACT1_M_143646",-0.78062
"ACT1_M_143649",3.56184
"ACT1_M_143651",2.43577
"ACT1_M_143655",-1.59525
"ACT1_M_143656",-1.40664
"ACT1_M_143657",-1.48378
"ACT1_M_143660",0.117496
"ACT1_M_143661",-1.75062
"ACT1_M_143662",-1.82311
"ACT1_M_143667",4.85497
"ACT1_M_143670",-1.05949
"ACT1_M_143676",1.38905
"ACT1_M_143677",-1.75856
"ACT1_M_143679",-1.4777
"ACT1_M_143685",-1.4488
"ACT1_M_143687",-2.64985
"ACT1_M_143688",-2.32317
"ACT1_M_143689",-2.79662
"ACT1_M_143690",-2.33683
"ACT1_M_143691",-2.59097
"ACT1_M_143692",-2.47599
"ACT1_M_143693",0.678123
"ACT1_M_143694",3.09865
"ACT1_M_143698",-0.734749
"ACT1_M_143699",-1.50277
"ACT1_M_143700",-0.500771
"ACT1_M_143701",1.3324
"ACT1_M_143705",-0.980257
"ACT1_M_143706",-2.03189
"ACT1_M_143707",0.426016
"ACT1_M_143708",-2.38317
"ACT1_M_143709",0.248942
"ACT1_M_143710",-0.771877
"ACT1_M_143711",-1.7454
"ACT1_M_143714",-1.0674
"ACT1_M_143715",-0.623634
"ACT1_M_143718",1.47467
"ACT1_M_143719",0.22741
"ACT1_M_143721",3.87691
"ACT1_M_143722",2.2611
"ACT1_M_143724",-0.191592
"ACT1_M_143725",-2.59781
"ACT1_M_143726",2.23588
"ACT1_M_143727",-2.52306
"ACT1_M_143729",3.7595
"ACT1_M_143734",15.8402
"ACT1_M_143735",5.48305
"ACT1_M_143736",8.49154
"ACT1_M_143739",-0.390871
"ACT1_M_143740",-1.95727
"ACT1_M_143742",-2.47952
"ACT1_M_143743",-2.97637
"ACT1_M_143744",-2.97637
"ACT1_M_143745",1.38765
"ACT1_M_143748",1.59867
"ACT1_M_143751",6.75204
"ACT1_M_143752",6.89523
"ACT1_M_143753",8.07895
"ACT1_M_143754",7.49663
"ACT1_M_143756",5.32408
"ACT1_M_143758",7.28394
"ACT1_M_143759",4.15267
"ACT1_M_143760",8.52201
"ACT1_M_143763",5.10155
"ACT1_M_143764",7.00371
"ACT1_M_143768",-1.92902
"ACT1_M_143770",-1.12703
"ACT1_M_143771",1.2817
"ACT1_M_143774",-0.264614
"ACT1_M_143786",-0.0395908
"ACT1_M_143788",-2.51268
"ACT1_M_143791",3.27234
"ACT1_M_143793",0.0897322
"ACT1_M_143794",0.392514
"ACT1_M_143801",-0.312759
"ACT1_M_143802",-2.73623
"ACT1_M_143804",-2.28868
"ACT1_M_143805",2.26547
"ACT1_M_143808",-2.6291
"ACT1_M_143810",-2.933
"ACT1_M_143812",0.0602828
"ACT1_M_143813",0.22396
"ACT1_M_143815",-0.938203
"ACT1_M_143817",-1.42878
"ACT1_M_143818",-1.28624
"ACT1_M_143829",-2.29099
"ACT1_M_143831",-0.292274
"ACT1_M_143832",0.0048995
"ACT1_M_143840",-2.0794
"ACT1_M_143841",-1.90764
"ACT1_M_143842",0.361315
"ACT1_M_143843",0.388121
"ACT1_M_143844",1.16931
"ACT1_M_143848",-0.734249
"ACT1_M_143850",-2.17384
"ACT1_M_143851",1.76787
"ACT1_M_143852",4.46027
"ACT1_M_143854",1.335
"ACT1_M_143855",1.0623
"ACT1_M_143856",-2.10589
"ACT1_M_143857",0.779234
"ACT1_M_143858",-2.82431
"ACT1_M_143859",3.42632
"ACT1_M_143862",2.01281
"ACT1_M_143864",6.39776
"ACT1_M_143868",11.0753
"ACT1_M_143870",10.4536
"ACT1_M_143873",0.126154
"ACT1_M_143874",-1.50981
"ACT1_M_143875",-1.50981
"ACT1_M_143877",-2.9052
"ACT1_M_143878",-1.89315
"ACT1_M_143880",2.99091
"ACT1_M_143881",-0.66978
"ACT1_M_143882",-0.886477
"ACT1_M_143883",-2.7797
"ACT1_M_143884",-1.55942
"ACT1_M_143885",-2.93032
"ACT1_M_143887",1.56748
"ACT1_M_143901",2.85764
"ACT1_M_143902",4.71279
"ACT1_M_143906",0.203894
"ACT1_M_143915",-1.40136
"ACT1_M_143916",1.44734
"ACT1_M_143925",0.949202
"ACT1_M_143927",-1.04569
"ACT1_M_143939",-0.913112
"ACT1_M_143940",3.48833
"ACT1_M_143942",-0.690777
"ACT1_M_143943",-0.153613
"ACT1_M_143945",8.71038
"ACT1_M_143946",8.87778
"ACT1_M_143949",0.863583
"ACT1_M_143953",-2.67509
"ACT1_M_143954",-2.63286
"ACT1_M_143955",-1.55518
"ACT1_M_143956",-2.07763
"ACT1_M_143958",-1.14941
"ACT1_M_143959",-0.0738376
"ACT1_M_143960",-0.0669292
"ACT1_M_143962",0.819474
"ACT1_M_143963",-0.703265
"ACT1_M_143965",0.483713
"ACT1_M_143966",-0.398488
"ACT1_M_143968",1.98491
"ACT1_M_143969",-0.33099
"ACT1_M_143971",-0.85273
"ACT1_M_143972",0.351818
"ACT1_M_143973",-2.44899
"ACT1_M_143974",-1.16163
"ACT1_M_143975",-2.30075
"ACT1_M_143976",0.86141
"ACT1_M_143977",-2.7238
"ACT1_M_143980",4.9022
"ACT1_M_143981",5.46644
"ACT1_M_143984",3.30141
"ACT1_M_143993",4.9324
"ACT1_M_144001",0.00342677
"ACT1_M_144002",-2.81021
"ACT1_M_144004",0.609406
"ACT1_M_144006",-2.89402
"ACT1_M_144010",-2.26908
"ACT1_M_144018",0.173034
"ACT1_M_144020",-0.0496223
"ACT1_M_144022",-2.19793
"ACT1_M_144025",-2.77492
"ACT1_M_144026",-2.77492
"ACT1_M_144032",1.77771
"ACT1_M_144034",-2.66895
"ACT1_M_144039",-1.52844
"ACT1_M_144041",1.53793
"ACT1_M_144042",3.23036
"ACT1_M_144043",4.50762
"ACT1_M_144045",-0.185533
"ACT1_M_144059",-1.1869
"ACT1_M_144061",-0.82105
"ACT1_M_144063",-0.532051
"ACT1_M_144064",-2.16373
"ACT1_M_144084",3.01183
"ACT1_M_144098",-2.90037
"ACT1_M_144099",-1.97425
"ACT1_M_144100",-2.98409
"ACT1_M_144101",-2.76506
"ACT1_M_144102",-1.01854
"ACT1_M_144103",-0.874504
"ACT1_M_144105",-0.602673
"ACT1_M_144106",-0.937993
"ACT1_M_144108",4.14561
"ACT1_M_144110",4.24007
"ACT1_M_144113",0.161569
"ACT1_M_144116",4.88482
"ACT1_M_144117",15.8747
"ACT1_M_144118",14.2595
"ACT1_M_144119",16.0207
"ACT1_M_144120",20.0981
"ACT1_M_144121",18.8655
"ACT1_M_144123",13.2954
"ACT1_M_144124",13.0398
"ACT1_M_144125",12.0205
"ACT1_M_144126",6.57796
"ACT1_M_144127",14.6752
"ACT1_M_144128",7.13681
"ACT1_M_144129",8.00468
"ACT1_M_144130",17.6707
"ACT1_M_144131",18.8655
"ACT1_M_144133",0.165554
"ACT1_M_144134",-2.15703
"ACT1_M_144135",-2.09527
"ACT1_M_144136",10.244
"ACT1_M_144137",-2.09493
"ACT1_M_144138",-0.533692
"ACT1_M_144139",-0.349577
"ACT1_M_144142",-1.09162
"ACT1_M_144143",0.671394
"ACT1_M_144144",1.82815
"ACT1_M_144146",-1.94259
"ACT1_M_144147",-2.96848
"ACT1_M_144152",1.43612
"ACT1_M_144154",-1.83834
"ACT1_M_144155",-1.813
"ACT1_M_144157",-2.86202
"ACT1_M_144158",-2.9224
"ACT1_M_144159",-2.86202
"ACT1_M_144160",-2.58089
"ACT1_M_144166",-2.65163
"ACT1_M_144171",-2.93277
"ACT1_M_144172",-2.40446
"ACT1_M_144173",-2.28147
"ACT1_M_144174",-3.00436
"ACT1_M_144175",-2.98394
"ACT1_M_144176",-3.00294
"ACT1_M_144179",-2.79708
"ACT1_M_144181",-2.59226
"ACT1_M_144185",1.17285
"ACT1_M_144189",1.34711
"ACT1_M_144190",-0.202052
"ACT1_M_144201",0.921387
"ACT1_M_144203",-0.527614
"ACT1_M_144206",0.635779
"ACT1_M_144209",3.4874
"ACT1_M_144210",1.66756
"ACT1_M_144211",0.159503
"ACT1_M_144213",-0.194824
"ACT1_M_144214",0.306136
"ACT1_M_144215",-1.98138
"ACT1_M_144216",1.04316
"ACT1_M_144217",0.224249
"ACT1_M_144218",0.973855
"ACT1_M_144219",-2.77199
"ACT1_M_144222",-0.878629
"ACT1_M_144223",0.0859749
"ACT1_M_144224",-1.02583
"ACT1_M_144225",0.545124
"ACT1_M_144227",-2.476
"ACT1_M_144228",0.528168
"ACT1_M_144231",2.15185
"ACT1_M_144232",1.98286
"ACT1_M_144240",-0.7961
"ACT1_M_144244",0.0241558
"ACT1_M_144245",2.81904
"ACT1_M_144246",-1.31519
"ACT1_M_144247",1.10789
"ACT1_M_144248",0.801346
"ACT1_M_144251",1.51326
"ACT1_M_144253",-1.58289
"ACT1_M_144255",-1.89093
"ACT1_M_144257",-1.75537
"ACT1_M_144258",-0.549176
"ACT1_M_144259",-0.502677
"ACT1_M_144261",0.854687
"ACT1_M_144262",-2.35777
"ACT1_M_144263",-0.789587
"ACT1_M_144264",-0.789585
"ACT1_M_144265",-2.8953
"ACT1_M_144266",1.55385
"ACT1_M_144268",0.837887
"ACT1_M_144269",0.639614
"ACT1_M_144270",0.837845
"ACT1_M_144275",2.8747
"ACT1_M_144276",4.40646
"ACT1_M_144277",1.25575
"ACT1_M_144279",1.15358
"ACT1_M_144280",1.03192
"ACT1_M_144283",2.99848
"ACT1_M_144284",-2.0066
"ACT1_M_144286",-0.699533
"ACT1_M_144287",-2.3042
"ACT1_M_144289",-2.80903
"ACT1_M_144290",-1.36727
"ACT1_M_144291",-1.52323
"ACT1_M_144293",-2.47184
"ACT1_M_144311",1.31456
"ACT1_M_144312",0.753666
"ACT1_M_144313",-2.72883
"ACT1_M_144314",-2.88293
"ACT1_M_144316",4.42398
"ACT1_M_144317",-2.86712
"ACT1_M_144318",1.27165
"ACT1_M_144319",-0.289798
"ACT1_M_144321",3.8872
"ACT1_M_144322",-0.494662
"ACT1_M_144324",5.41059
"ACT1_M_144325",2.80135
"ACT1_M_144326",1.73989
"ACT1_M_144327",1.01129
"ACT1_M_144328",0.343294
"ACT1_M_144329",-1.48592
"ACT1_M_144330",-0.569164
"ACT1_M_144331",3.15732
"ACT1_M_144333",0.14693
"ACT1_M_144334",-0.525941
"ACT1_M_144335",3.30239
"ACT1_M_144336",0.695561
"ACT1_M_144337",2.91611
"ACT1_M_144338",6.60966
"ACT1_M_144339",3.73702
"ACT1_M_144340",3.52044
"ACT1_M_144341",2.50317
"ACT1_M_144342",2.57272
"ACT1_M_144343",-1.74802
"ACT1_M_144344",-0.305055
"ACT1_M_144348",-2.67909
"ACT1_M_144349",-2.10939
"ACT1_M_144352",0.555109
"ACT1_M_144355",-0.937555
"ACT1_M_144357",1.53314
"ACT1_M_144358",-0.348299
"ACT1_M_144359",1.37333
"ACT1_M_144360",1.92716
"ACT1_M_144361",2.72398
"ACT1_M_144362",-1.23574
"ACT1_M_144363",-0.218723
"ACT1_M_144364",0.121782
"ACT1_M_144365",12.3616
"ACT1_M_144366",5.86096
"ACT1_M_144367",5.09552
"ACT1_M_144368",4.80081
"ACT1_M_144369",6.28557
"ACT1_M_144370",14.9242
"ACT1_M_144371",14.9242
"ACT1_M_144372",-0.934276
"ACT1_M_144373",-1.72336
"ACT1_M_144374",0.81059
"ACT1_M_144375",-0.50246
"ACT1_M_144376",-0.309705
"ACT1_M_144377",-0.33094
"ACT1_M_144379",1.13857
"ACT1_M_144380",1.55097
"ACT1_M_144381",-0.0524796
"ACT1_M_144382",-2.15104
"ACT1_M_144387",1.7111
"ACT1_M_144389",2.30624
"ACT1_M_144397",0.910774
"ACT1_M_144399",2.12036
"ACT1_M_144400",4.19795
"ACT1_M_144401",0.971341
"ACT1_M_144405",-2.50699
"ACT1_M_144406",1.3675
"ACT1_M_144407",-2.51665
"ACT1_M_144408",-1.30386
"ACT1_M_144410",-1.33287
"ACT1_M_144413",-2.33349
"ACT1_M_144415",-0.690341
"ACT1_M_144416",-0.812528
"ACT1_M_144417",-0.732961
"ACT1_M_144418",-1.34236
"ACT1_M_144419",-2.77096
"ACT1_M_144420",-2.64455
"ACT1_M_144421",-2.35903
"ACT1_M_144424",-1.29356
"ACT1_M_144431",-0.475049
"ACT1_M_144432",-1.49473
"ACT1_M_144433",-1.39754
"ACT1_M_144436",-1.87372
"ACT1_M_144437",-1.67314
"ACT1_M_144438",-1.67395
"ACT1_M_144439",-2.9082
"ACT1_M_144441",-2.74433
"ACT1_M_144442",-2.5333
"ACT1_M_144444",-1.99624
"ACT1_M_144445",-1.90402
"ACT1_M_144446",-2.54055
"ACT1_M_144447",0.245607
"ACT1_M_144448",2.70842
"ACT1_M_144449",3.97572
"ACT1_M_144450",4.31452
"ACT1_M_144451",5.7767
"ACT1_M_144454",6.88038
"ACT1_M_144455",6.88038
"ACT1_M_144456",6.56808
"ACT1_M_144459",4.72864
"ACT1_M_144464",4.81916
"ACT1_M_144465",3.36732
"ACT1_M_144470",8.16855
"ACT1_M_144471",5.59722
"ACT1_M_144472",1.16225
"ACT1_M_144473",2.63118
"ACT1_M_144474",4.79715
"ACT1_M_144475",4.33135
"ACT1_M_144478",7.42967
"ACT1_M_144479",5.03537
"ACT1_M_144481",4.12004
"ACT1_M_144482",4.39084
"ACT1_M_144483",4.81382
"ACT1_M_144488",5.49681
"ACT1_M_144489",5.49682
"ACT1_M_144490",5.01611
"ACT1_M_144491",4.45666
"ACT1_M_144497",0.555385
"ACT1_M_144500",-0.0104473
"ACT1_M_144502",-2.83499
"ACT1_M_144503",0.391334
"ACT1_M_144504",-2.24456
"ACT1_M_144505",-2.24456
"ACT1_M_144506",-0.559652
"ACT1_M_144507",-2.90577
"ACT1_M_144510",-1.38457
"ACT1_M_144511",3.78198
"ACT1_M_144514",3.57794
"ACT1_M_144516",3.84428
"ACT1_M_144517",-1.36466
"ACT1_M_144519",-2.33354
"ACT1_M_144521",-0.127095
"ACT1_M_144522",-2.4653
"ACT1_M_144525",-2.94353
"ACT1_M_144526",-2.77465
"ACT1_M_144527",2.99794
"ACT1_M_144528",3.73791
"ACT1_M_144530",0.622279
"ACT1_M_144531",-1.92945
"ACT1_M_144532",0.895222
"ACT1_M_144533",0.333829
"ACT1_M_144534",-0.206379
"ACT1_M_144535",0.767578
"ACT1_M_144538",0.116659
"ACT1_M_144540",0.309428
"ACT1_M_144541",2.35423
"ACT1_M_144544",0.95824
"ACT1_M_144545",1.32164
"ACT1_M_144548",4.43697
"ACT1_M_144551",2.28971
"ACT1_M_144552",3.60835
"ACT1_M_144553",3.58755
"ACT1_M_144554",4.15017
"ACT1_M_144555",3.52586
"ACT1_M_144556",2.89228
"ACT1_M_144557",3.06226
"ACT1_M_144558",0.822152
"ACT1_M_144559",6.0877
"ACT1_M_144560",1.57666
"ACT1_M_144561",0.404405
"ACT1_M_144562",4.31753
"ACT1_M_144563",2.0219
"ACT1_M_144564",5.62898
"ACT1_M_144567",3.204
"ACT1_M_144570",-0.570343
"ACT1_M_144573",-2.62284
"ACT1_M_144574",0.321364
"ACT1_M_144575",1.11198
"ACT1_M_144576",-1.98523
"ACT1_M_144577",1.66517
"ACT1_M_144578",-2.50071
"ACT1_M_144582",-1.76433
"ACT1_M_144592",2.86837
"ACT1_M_144596",2.58197
"ACT1_M_144598",2.17009
"ACT1_M_144604",3.39935
"ACT1_M_144605",0.322718
"ACT1_M_144608",1.60719
"ACT1_M_144611",-1.48188
"ACT1_M_144612",0.138098
"ACT1_M_144613",-2.83433
"ACT1_M_144614",-2.92011
"ACT1_M_144621",0.646441
"ACT1_M_144622",0.646443
"ACT1_M_144623",0.451737
"ACT1_M_144624",-1.48481
"ACT1_M_144625",1.57983
"ACT1_M_144629",0.219288
"ACT1_M_144630",2.34725
"ACT1_M_144631",2.44716
"ACT1_M_144632",1.86813
"ACT1_M_144633",0.122568
"ACT1_M_144636",-2.99914
"ACT1_M_144638",-2.52682
"ACT1_M_144640",-1.26026
"ACT1_M_144642",0.713007
"ACT1_M_144643",0.715225
"ACT1_M_144656",-2.07103
"ACT1_M_144658",-2.42923
"ACT1_M_144659",-1.16471
"ACT1_M_144660",-2.75059
"ACT1_M_144661",-2.58705
"ACT1_M_144662",0.831543
"ACT1_M_144663",-1.80467
"ACT1_M_144664",1.31248
"ACT1_M_144665",2.52519
"ACT1_M_144674",-0.845021
"ACT1_M_144675",-0.845019
"ACT1_M_144676",-0.548118
"ACT1_M_144677",-1.67592
"ACT1_M_144681",1.44285
"ACT1_M_144683",-1.43533
"ACT1_M_144688",4.11396
"ACT1_M_144691",2.854
"ACT1_M_144693",0.127911
"ACT1_M_144694",-1.64684
"ACT1_M_144696",10.6222
"ACT1_M_144697",-0.148857
"ACT1_M_144699",0.975243
"ACT1_M_144701",0.162326
"ACT1_M_144703",-1.94509
"ACT1_M_144709",1.80688
"ACT1_M_144712",6.42483
"ACT1_M_144715",3.87843
"ACT1_M_144717",0.361126
"ACT1_M_144718",-2.0468
"ACT1_M_144720",-1.17042
"ACT1_M_144721",-0.254209
"ACT1_M_144722",-1.79494
"ACT1_M_144723",2.15648
"ACT1_M_144724",-2.40585
"ACT1_M_144725",-2.46878
"ACT1_M_144727",-2.46091
"ACT1_M_144728",-1.4236
"ACT1_M_144729",-1.85593
"ACT1_M_144730",-2.88163
"ACT1_M_144731",0.655881
"ACT1_M_144732",0.0969085
"ACT1_M_144733",-1.21803
"ACT1_M_144734",2.1356
"ACT1_M_144736",3.97291
"ACT1_M_144740",-0.537248
"ACT1_M_144741",-0.537246
"ACT1_M_144743",-0.913249
"ACT1_M_144746",-0.159853
"ACT1_M_144747",0.0526605
"ACT1_M_144748",-0.161351
"ACT1_M_144755",-2.31558
"ACT1_M_144756",0.676317
"ACT1_M_144757",0.549514
"ACT1_M_144758",-1.71424
"ACT1_M_144759",-1.71424
"ACT1_M_144761",-2.80947
"ACT1_M_144764",-2.07957
"ACT1_M_144765",-1.453
"ACT1_M_144766",-2.98173
"ACT1_M_144768",6.91758
"ACT1_M_144770",-1.69929
"ACT1_M_144773",0.534213
"ACT1_M_144775",0.295006
"ACT1_M_144776",-0.047937
"ACT1_M_144778",1.64128
"ACT1_M_144780",-1.25132
"ACT1_M_144781",-0.0766385
"ACT1_M_144782",-2.71362
"ACT1_M_144783",0.64024
"ACT1_M_144784",1.37531
"ACT1_M_144785",1.05305
"ACT1_M_144786",-0.502476
"ACT1_M_144788",2.25603
"ACT1_M_144791",-2.05601
"ACT1_M_144792",1.46805
"ACT1_M_144793",1.33613
"ACT1_M_144794",-0.769018
"ACT1_M_144796",-0.266864
"ACT1_M_144797",-0.775079
"ACT1_M_144798",-0.63878
"ACT1_M_144799",-0.345122
"ACT1_M_144800",-0.299379
"ACT1_M_144807",-2.20946
"ACT1_M_144809",-2.86182
"ACT1_M_144810",-2.83428
"ACT1_M_144811",1.00863
"ACT1_M_144812",-2.96153
"ACT1_M_144813",-0.670364
"ACT1_M_144814",-2.94483
"ACT1_M_144815",-0.670361
"ACT1_M_144816",-2.81654
"ACT1_M_144817",-2.98727
"ACT1_M_144818",-2.81654
"ACT1_M_144820",-2.4286
"ACT1_M_144821",-2.59509
"ACT1_M_144822",-1.77828
"ACT1_M_144823",-2.98372
"ACT1_M_144824",-2.58821
"ACT1_M_144825",-2.70987
"ACT1_M_144827",0.550554
"ACT1_M_144828",-2.28445
"ACT1_M_144829",-2.28444
"ACT1_M_144831",-2.40317
"ACT1_M_144832",-0.633118
"ACT1_M_144836",2.78847
"ACT1_M_144837",2.25673
"ACT1_M_144841",-1.52417
"ACT1_M_144860",1.78651
"ACT1_M_144868",-2.25852
"ACT1_M_144871",1.10623
"ACT1_M_144872",-2.2471
"ACT1_M_144873",-0.358663
"ACT1_M_144874",1.67755
"ACT1_M_144878",-2.53321
"ACT1_M_144879",-2.51755
"ACT1_M_144880",-1.2277
"ACT1_M_144882",-0.475075
"ACT1_M_144883",0.4619
"ACT1_M_144884",-0.653924
"ACT1_M_144886",1.01805
"ACT1_M_144887",-2.7637
"ACT1_M_144889",-2.62423
"ACT1_M_144890",3.49564
"ACT1_M_144892",-0.254107
"ACT1_M_144894",0.683431
"ACT1_M_144895",0.683433
"ACT1_M_144898",-1.32292
"ACT1_M_144900",-1.14941
"ACT1_M_144901",-2.93369
"ACT1_M_144903",0.130344
"ACT1_M_144904",-0.566546
"ACT1_M_144905",-0.566544
"ACT1_M_144906",-0.500857
"ACT1_M_144907",3.10376
"ACT1_M_144908",-1.19511
"ACT1_M_144909",-0.818504
"ACT1_M_144910",5.67308
"ACT1_M_144911",1.91396
"ACT1_M_144912",-2.07493
"ACT1_M_144913",-1.26703
"ACT1_M_144914",-0.601211
"ACT1_M_144915",-0.601209
"ACT1_M_144919",-1.65454
"ACT1_M_144920",-0.741062
"ACT1_M_144921",-1.24348
"ACT1_M_144922",-2.29888
"ACT1_M_144923",-2.19849
"ACT1_M_144924",-2.89282
"ACT1_M_144926",-0.571826
"ACT1_M_144927",-0.658681
"ACT1_M_144929",1.19564
"ACT1_M_144930",-2.41545
"ACT1_M_144931",0.419952
"ACT1_M_144932",15.6582
"ACT1_M_144933",8.72038
"ACT1_M_144934",4.00776
"ACT1_M_144936",8.68267
"ACT1_M_144937",3.35718
"ACT1_M_144954",0.296109
"ACT1_M_144955",2.45638
"ACT1_M_144956",1.31431
"ACT1_M_144957",-0.969362
"ACT1_M_144958",1.65426
"ACT1_M_144963",-1.36335
"ACT1_M_144967",-2.67325
"ACT1_M_144969",-0.170417
"ACT1_M_144973",1.39495
"ACT1_M_144975",-1.24779
"ACT1_M_144982",0.763492
"ACT1_M_144983",-1.03185
"ACT1_M_144984",3.65437
"ACT1_M_144986",1.22445
"ACT1_M_144987",-1.45656
"ACT1_M_144988",6.60943
"ACT1_M_144989",8.93391
"ACT1_M_144991",-0.123873
"ACT1_M_144992",-0.123871
